"cluster_id";"cluster_name";"course_id";"course_name";"year";"teachers";"teachers_affiliations";"teachers_ssds";"teachers_roles";"campus";"credits";"ssd";"language";"programmes_codes";"programmes_names";"programmes_types";"programmes_affiliations";"course_scope";"course_url"
"25";"Administration Systems System (25)";"96642";"Virtualization and System Integration";"2025";"ciro.barbone, vittorio.ghini";"disi";"INFO-01/A";"adjunct professor, associate professor";"Cesena";"6";"INF/01";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/469640"
"25";"Administration Systems System (25)";"B0011";"Software Process Engineering";"2025";"danilo.pianini, giovanni.ciatto";"disi";"IINF-05/A";"associate professor, tenure-track researcher";"Cesena";"6";"ING-INF/05";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/483714"
"25";"Administration Systems System (25)";"B0832";"Administration of Systems T";"2025";"antonio.iacobelli, davide.chirichella, marco.prandini";"disi";"IINF-05/A, ING-INF/05";"associate professor, phd student, teaching tutor";"Bologna";"6";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/487361"
"25";"Administration Systems System (25)";"B5665";"Real Time Systems and Programming for Automation M";"2025";"a.galassi, giulia.grundler2, p.torroni";"disi";"IINF-05/A";"associate professor, research scholarship holder, rtda";"Bologna";"12";"ING-INF/05";"English";"0934, 6671, 6711, 6716, 8891, 9066, 9217";"Automation Engineering, Electrical Energy Engineering, Electronic Engineering";"LM, LT";"dei";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/529967"
"26";"Programming Software Design (26)";"00819";"Programming";"2025";"alina.sirbu, angelo.diiorio, cosimo.laneve, daniele.romanella2, orazioandrea.capone2, roberto.amadini, simone.gazza";"disi";"INF/01, INFO-01/A";"associate professor, full professor, phd student, teaching tutor";"Bologna";"9, 12";"INF/01";"Italian";"5898, 6060, 6640, 6641, 6698, 8009, 8014";"Computer Science, Information Science for Management";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/524297"
"26";"Programming Software Design (26)";"00819-A";"Programming";"2025";"andrea.bedei3, paola.salomoni, roberto.girau";"disi";"INF/01, INFO-01/A";"associate professor, full professor, phd student";"Cesena";"9";"INF/01";"Italian";"6007";"Computer Systems Technologies";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/498813"
"26";"Programming Software Design (26)";"16870";"Programming Laboratory";"2025";"giovanni.grotto3, luca.padovani2";"disi";"INFO-01/A";"full professor, teaching tutor";"Bologna";"6";"INF/01";"Italian";"6060, 6641, 8014";"Information Science for Management";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/523711"
"26";"Programming Software Design (26)";"70219";"Object-Oriented Programming";"2025";"angela.cortecchia, danilo.pianini, m.baiardi, mirko.viroli";"disi";"IINF-05/A, ING-INF/05";"associate professor, full professor, phd student";"Cesena";"12";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/378219"
"26";"Programming Software Design (26)";"72671";"Complements of Programming Languages";"2025";"cosimo.laneve";"disi";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518517"
"26";"Programming Software Design (26)";"81672";"Emerging Programming Paradigms";"2025";"luca.padovani2";"disi";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/479059"
"26";"Programming Software Design (26)";"95648";"Software Design and Development";"2025";"angelo.filaseta, danilo.pianini, gianluca.aguzzi, luca.deluigi5";"aform, disi";"IINF-05/A";"adjunct professor, associate professor, teaching tutor";"Cesena";"9";"ING-INF/05";"Italian";"6007";"Computer Systems Technologies";"LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/498808"
"26";"Programming Software Design (26)";"B8554";"SISTEMI SOFTWARE A OGGETTI T";"2025";"ambra.molesini, enrico.denti, gabriele.doti, lorenzo.arlotti5, lorenzo.zoccadelli, michele.proietti4, n.leonetti";"disi";"IINF-05/A";"adjunct professor, associate professor, teaching tutor";"Bologna";"12";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/543011"
"27";"Architectures Computer Architetture (27)";"28012-A";"Electronic Calculators T";"2025";"stefano.mattoccia, ugoleone.cavalcanti";"disi";"IINF-05/A, ING-INF/05";"full professor, phd student";"Bologna";"6";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/434701"
"27";"Architectures Computer Architetture (27)";"69430";"COMPUTER ARCHITECTURES M";"2025";"a.bartolini, s.manoni";"dei";"IINF-05/A, ING-INF/05";"associate professor, research fellow";"Bologna";"6";"ING-INF/05";"Italian";"0934, 6716, 6719";"Computer Engineering, Electronic Engineering";"LM";"dei, disi";"borrow";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/514285"
"27";"Architectures Computer Architetture (27)";"91602";"Computer Architectures";"2025";"m.poggi";"disi";"IINF-05/A";"associate professor";"Bologna";"6";"ING-INF/05";"English";"6671, 6711, 8891, 9217";"Automation Engineering";"LM, LT";"dei";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/447504"
"27";"Architectures Computer Architetture (27)";"B8561";"ARCHITETTURE DEI CALCOLATORI M";"2025";"a.bartolini, s.manoni";"dei";"IINF-05/A, ING-INF/05";"associate professor, research fellow";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6716, 6719, 9254";"Computer Engineering, Electronic Engineering";"LM, LT";"dei, disi";"borrow";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/543025"
"27";"Architectures Computer Architetture (27)";"B8562";"SISTEMI CONCORRENTI E PARALLELI M";"2025";"anna.ciampolini";"disi";"IINF-05/A";"full professor";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/543026"
"27";"Architectures Computer Architetture (27)";"B8563";"SISTEMI DI ELABORAZIONE ACCELERATA M";"2025";"fabio.tosi5, stefano.mattoccia";"disi";"IINF-05/A";"full professor, rtda";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/543027"
"28";"Systems Real-Time Real (28)";"37760";"Systems Simulation";"2025";"elena.loli, lorenzo.donatiello";"disi, unibo";"MATH-05/A";"emeritus professor, full professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518514"
"28";"Systems Real-Time Real (28)";"72945";"Real-Time Systems M";"2025";"eugenio.faldella";"unibo";"";"former professor";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"borrow";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517549"
"28";"Systems Real-Time Real (28)";"85728";"Real Time OS M";"2025";"francesco.barchi, idio.guarino";"dei, disi";"IINF-05/A";"rtda";"Bologna";"6";"ING-INF/05";"English";"5917";"Electronic Engineering for Intelligent Vehicles";"LM";"dei";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/484399"
